POINT_ID,Landcover,Landuse,Clay_SOC_score,OC_score,P_score,N_score,K_score,bulk_density_score,EC_score,erosion_score,pH_score
50603758,Grassland,Agriculture (excluding fallow land and kitchen gardens),3,4,3,4,4,4,4,4,3
53541918,Grassland,Agriculture (excluding fallow land and kitchen gardens),2,1,4,4,4,2,4,4,4
53921658,Cropland,Agriculture (excluding fallow land and kitchen gardens),3,2,2,4,4,4,4,4,3
51143450,Cropland,Agriculture (excluding fallow land and kitchen gardens),3,1,4,4,3,2,4,3,2
52562578,Grassland,Agriculture (excluding fallow land and kitchen gardens),2,3,4,4,4,3,4,4,4
52342720,Grassland,Agriculture (excluding fallow land and kitchen gardens),1,2,4,4,4,4,4,4,1
51243394,Cropland,Agriculture (excluding fallow land and kitchen gardens),4,1,4,4,3,3,4,4,1
52102872,Woodland,Forestry,3,3,4,4,4,3,4,4,3
52142848,Woodland,Forestry,3,2,4,4,4,2,4,3,4
53481974,Woodland,Forestry,4,4,4,4,4,4,4,4,4
51463266,Woodland,Forestry,4,4,4,4,2,4,4,4,1
50583782,Bareland,Agriculture (excluding fallow land and kitchen gardens),2,3,4,4,4,3,4,4,3
52042916,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,3,4,4,4,4,4,4,2
51403314,Cropland,Agriculture (excluding fallow land and kitchen gardens),3,1,4,4,2,4,4,4,1
52142866,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,1,4,4,4,1,4,3,1
53442034,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,3,2,4,4,3,4,4,3
53721846,Grassland,Agriculture (excluding fallow land and kitchen gardens),1,1,3,4,4,4,4,3,2
50603794,Grassland,Agriculture (excluding fallow land and kitchen gardens),4,3,4,4,3,3,4,4,4
50643772,Grassland,Fallow land,2,1,4,4,4,2,4,4,2
50703742,Woodland,Forestry,4,4,3,4,3,4,4,4,2
53941710,Woodland,Forestry,1,1,4,4,3,4,4,4,3
53601946,Grassland,Agriculture (excluding fallow land and kitchen gardens),3,2,3,4,3,4,4,4,2
52122904,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,3,4,4,4,3,4,4,2
53482034,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,3,4,4,4,3,4,4,3
52262824,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,1,4,4,4,2,4,1,1
51943026,Woodland,Semi-natural and natural areas not in use,2,3,1,4,4,4,4,2,2
53581980,Woodland,Forestry,3,4,4,4,4,4,4,4,2
51643216,Woodland,Forestry,4,2,4,4,2,4,4,4,1
53641948,Grassland,Agriculture (excluding fallow land and kitchen gardens),2,2,3,4,4,4,4,4,3
51863086,Grassland,Agriculture (excluding fallow land and kitchen gardens),4,1,4,4,3,4,4,4,1
54001706,Woodland,Forestry,3,3,3,4,4,4,4,4,3
53581998,Woodland,Forestry,4,4,1,4,4,4,4,4,2
50683780,Woodland,Forestry,4,4,4,4,3,4,4,4,2
53741892,Grassland,Fallow land,2,3,4,4,4,3,4,4,3
50523872,Woodland,Forestry,4,4,4,4,3,4,4,4,1
53641966,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,2,4,4,4,4,4,3,3
50663796,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,1,4,4,4,1,4,4,4
51363400,Woodland,Semi-natural and natural areas not in use,3,1,4,4,3,4,4,4,1
51283450,Cropland,Agriculture (excluding fallow land and kitchen gardens),4,2,4,4,3,4,4,4,1
51603268,Woodland,Forestry,4,3,4,4,4,4,4,4,1
50683798,Woodland,Forestry,3,4,4,4,4,4,4,4,1
53921802,Grassland,Agriculture (excluding fallow land and kitchen gardens),3,4,4,4,4,1,4,4,3
52262878,Woodland,Forestry,3,4,4,4,4,3,4,3,3
53522078,Woodland,Forestry,2,2,1,4,4,4,4,4,3
52782560,Grassland,Agriculture (excluding fallow land and kitchen gardens),2,3,3,4,3,4,4,4,1
51563304,Grassland,Agriculture (excluding fallow land and kitchen gardens),4,4,4,4,2,4,4,4,4
50803744,Grassland,Fallow land,2,2,4,4,4,2,4,4,3
53941810,Woodland,Forestry,4,4,4,4,4,1,4,4,3
53961798,Woodland,Forestry,2,3,4,4,4,1,4,4,3
52182946,Woodland,Forestry,1,2,1,2,1,4,4,4,2
51303466,Woodland,Forestry,4,3,4,4,2,3,4,4,1
51943092,Woodland,Forestry,4,1,2,4,2,4,4,3,1
52402816,Woodland,Forestry,3,1,4,4,2,3,4,4,1
53801920,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,2,4,4,4,4,4,4,2
52342860,Woodland,Forestry,2,3,4,4,4,4,4,4,4
51323464,Cropland,Agriculture (excluding fallow land and kitchen gardens),3,2,4,4,4,4,4,2,4
53961824,Woodland,Forestry,3,4,4,4,4,1,4,4,3
53662034,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,2,4,4,4,3,4,4,2
50883724,Cropland,Agriculture (excluding fallow land and kitchen gardens),3,2,4,4,4,2,4,4,3
54081756,Grassland,Other abandoned areas,2,2,3,4,4,4,4,3,3
52402838,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,2,4,4,4,3,4,4,3
54241650,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,1,1,4,3,4,4,4,3
50963682,Woodland,Forestry,3,4,4,4,4,4,4,4,2
52382854,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,2,4,4,4,4,4,4,2
53861912,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,2,4,4,4,4,4,3,3
51423424,Grassland,Agriculture (excluding fallow land and kitchen gardens),3,1,3,4,3,3,4,4,2
53881902,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,2,3,4,4,4,4,2,2
51383448,Grassland,Agriculture (excluding fallow land and kitchen gardens),4,2,4,4,1,4,4,2,1
53702028,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,2,2,4,4,3,4,4,2
51423430,Grassland,Agriculture (excluding fallow land and kitchen gardens),4,3,1,4,2,4,4,2,4
52402856,Shrubland,Semi-natural and natural areas not in use,3,4,4,4,4,1,4,4,2
53921892,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,1,1,4,4,4,4,2,2
51643320,Grassland,Agriculture (excluding fallow land and kitchen gardens),2,2,4,4,3,4,4,4,2
51543382,Cropland,Agriculture (excluding fallow land and kitchen gardens),4,2,4,4,3,4,4,4,1
54281680,Grassland,Agriculture (excluding fallow land and kitchen gardens),2,3,3,4,2,4,4,3,3
54201736,Grassland,Semi-natural and natural areas not in use,3,4,1,4,4,4,4,4,3
51103642,Woodland,Forestry,4,4,4,4,2,4,4,4,1
51923178,Cropland,Agriculture (excluding fallow land and kitchen gardens),3,1,4,4,3,4,4,4,2
51423466,Grassland,Agriculture (excluding fallow land and kitchen gardens),4,4,4,4,2,4,3,4,1
53981902,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,2,1,4,4,4,4,3,2
53242382,Grassland,Semi-natural and natural areas not in use,1,3,4,4,4,3,4,4,2
54361648,Shrubland,Semi-natural and natural areas not in use,3,3,1,4,3,4,4,2,4
53762052,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,1,4,4,4,4,4,4,2
54121818,Cropland,Agriculture (excluding fallow land and kitchen gardens),3,3,4,4,4,1,4,4,2
54401630,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,1,2,4,3,4,4,1,2
54001904,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,2,2,4,4,4,4,2,2
53842010,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,1,2,4,4,4,4,4,2
54161800,Shrubland,Agriculture (excluding fallow land and kitchen gardens),3,3,3,4,4,1,4,4,3
54381656,Shrubland,Agriculture (excluding fallow land and kitchen gardens),3,4,1,4,4,4,4,1,2
53462264,Woodland,Forestry,3,4,1,4,4,4,4,4,1
51463464,Woodland,Forestry,4,2,4,4,1,4,4,4,1
53782068,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,1,4,4,4,4,4,4,4
52982574,Grassland,Agriculture (excluding fallow land and kitchen gardens),3,4,4,4,1,4,4,4,1
50983738,Grassland,Fallow land,3,4,4,4,4,4,4,4,4
50823826,Grassland,Semi-natural and natural areas not in use,4,4,3,4,3,4,4,4,2
51663358,Cropland,Agriculture (excluding fallow land and kitchen gardens),3,1,4,4,3,3,4,3,1
53562216,Grassland,Agriculture (excluding fallow land and kitchen gardens),4,4,4,4,4,3,4,4,1
54301732,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,3,3,4,4,4,4,3,3
54461626,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,1,3,4,3,4,4,2,2
53302384,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,3,4,4,4,4,4,4,2
53322372,Grassland,Semi-natural and natural areas not in use,4,3,2,4,4,3,4,4,2
54401670,Woodland,Forestry,3,3,4,4,3,4,4,2,2
54381686,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,4,4,4,4,4,4,4,3
53482276,Cropland,Agriculture (excluding fallow land and kitchen gardens),3,1,4,4,4,2,4,4,3
54341718,Cropland,Agriculture (excluding fallow land and kitchen gardens),4,3,4,4,4,1,4,4,3
54301746,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,2,3,4,4,4,4,4,2
50883804,Woodland,Forestry,4,4,2,4,2,4,4,4,2
51903238,Grassland,Agriculture (excluding fallow land and kitchen gardens),4,3,3,4,1,4,4,4,1
51063710,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,2,4,4,4,3,4,4,3
51183646,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,2,3,4,4,3,4,3,3
51963208,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,1,4,4,3,4,4,4,3
54341736,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,3,3,4,4,4,4,3,2
54101896,Bareland,Agriculture (excluding fallow land and kitchen gardens),1,1,2,4,4,4,4,1,3
50543998,Cropland,Agriculture (excluding fallow land and kitchen gardens),3,3,4,4,4,4,4,4,4
51783316,Cropland,Agriculture (excluding fallow land and kitchen gardens),3,1,4,4,2,3,4,4,1
54121890,Grassland,Agriculture (excluding fallow land and kitchen gardens),2,3,3,4,4,4,4,1,3
54501640,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,1,3,4,4,4,4,4,2
54121894,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,2,4,4,4,4,4,3,2
51683378,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,2,4,4,3,4,4,4,4
53582250,Woodland,Forestry,3,3,4,4,4,3,4,4,2
51183664,Grassland,Agriculture (excluding fallow land and kitchen gardens),2,3,2,4,4,2,4,4,2
51223644,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,2,4,4,4,3,4,4,3
54161884,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,2,3,4,4,3,4,4,2
51243634,Cropland,Agriculture (excluding fallow land and kitchen gardens),3,2,4,4,3,3,4,4,4
50863842,Woodland,Forestry,4,3,3,4,2,4,4,4,1
52363000,Grassland,Agriculture (excluding fallow land and kitchen gardens),1,1,4,4,3,4,4,4,1
50943800,Cropland,Agriculture (excluding fallow land and kitchen gardens),3,4,4,4,4,4,4,4,2
50903826,Woodland,Forestry,2,2,4,4,4,3,4,4,2
54221858,Grassland,Agriculture (excluding fallow land and kitchen gardens),2,1,3,4,4,4,4,1,2
52303048,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,1,4,4,4,4,4,4,1
51163690,Grassland,Fallow land,4,3,4,4,4,4,4,4,2
54581630,Shrubland,Semi-natural and natural areas not in use,1,1,3,4,4,4,4,2,4
54201884,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,1,4,4,4,1,4,4,3
51403564,Cropland,Agriculture (excluding fallow land and kitchen gardens),4,3,4,4,4,4,4,4,3
53302460,Grassland,Agriculture (excluding fallow land and kitchen gardens),1,1,4,4,4,2,4,1,2
54481710,Cropland,Agriculture (excluding fallow land and kitchen gardens),4,3,4,4,4,1,4,4,2
53702216,Woodland,Semi-natural and natural areas not in use,4,2,2,4,4,4,4,4,3
53462368,Grassland,Agriculture (excluding fallow land and kitchen gardens),4,4,4,4,4,4,4,4,3
51323614,Grassland,Agriculture (excluding fallow land and kitchen gardens),3,2,4,4,4,4,4,4,3
51043770,Woodland,Forestry,4,3,3,4,2,4,4,4,2
51023782,Cropland,Agriculture (excluding fallow land and kitchen gardens),4,4,4,4,4,4,4,4,3
52183140,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,2,4,4,4,1,4,3,3
53442394,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,2,4,4,4,2,4,4,2
51963268,Grassland,Agriculture (excluding fallow land and kitchen gardens),4,4,4,4,3,4,4,4,4
51063768,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,2,4,4,4,3,4,4,4
54201920,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,2,4,4,4,4,4,2,2
51203696,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,3,1,4,4,4,4,2,3
50983816,Grassland,Agriculture (excluding fallow land and kitchen gardens),2,2,4,4,4,3,4,3,3
53482384,Cropland,Agriculture (excluding fallow land and kitchen gardens),4,2,3,4,4,3,4,4,2
54661630,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,1,3,4,4,4,4,3,2
51863338,Cropland,Agriculture (excluding fallow land and kitchen gardens),3,1,4,4,4,4,4,4,1
54401804,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,1,4,4,4,3,4,1,2
53742228,Woodland,Forestry,3,4,3,4,4,4,4,4,4
51963286,Woodland,Semi-natural and natural areas not in use,4,3,4,4,4,4,4,4,4
51183718,Grassland,Agriculture (excluding fallow land and kitchen gardens),3,2,1,4,4,3,4,4,2
51983278,Cropland,Agriculture (excluding fallow land and kitchen gardens),4,1,4,4,3,4,4,4,2
54341854,Cropland,Agriculture (excluding fallow land and kitchen gardens),3,3,3,4,4,4,4,2,4
51323646,Woodland,Forestry,4,4,4,4,3,4,4,4,1
51903328,Cropland,Agriculture (excluding fallow land and kitchen gardens),3,1,4,4,2,4,4,4,1
51363628,Cropland,Agriculture (excluding fallow land and kitchen gardens),3,2,4,4,4,4,4,4,3
52043252,Cropland,Agriculture (excluding fallow land and kitchen gardens),4,3,4,4,4,4,4,3,2
53702276,Woodland,Forestry,3,2,3,4,3,3,4,4,1
53482412,Cropland,Agriculture (excluding fallow land and kitchen gardens),3,3,4,4,4,3,4,4,3
54361858,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,2,3,4,3,4,4,2,3
52882778,Grassland,Agriculture (excluding fallow land and kitchen gardens),2,3,4,4,4,3,4,3,1
53182602,Grassland,Agriculture (excluding fallow land and kitchen gardens),2,3,2,4,3,4,4,4,3
51903342,Cropland,Agriculture (excluding fallow land and kitchen gardens),4,1,4,4,4,4,4,3,1
53542386,Grassland,Semi-natural and natural areas not in use,1,3,4,4,4,3,4,4,3
54761624,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,3,2,4,4,4,4,4,3
53902178,Woodland,Forestry,4,4,4,4,4,4,4,4,2
51243714,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,1,4,4,4,3,4,4,2
54102054,Grassland,Agriculture (excluding fallow land and kitchen gardens),3,2,2,4,4,4,4,4,3
53882194,Woodland,Forestry,3,3,2,4,4,3,4,4,1
53202610,Grassland,Agriculture (excluding fallow land and kitchen gardens),2,4,3,4,4,4,4,4,2
52003302,Cropland,Agriculture (excluding fallow land and kitchen gardens),4,1,4,4,4,4,4,4,1
53842226,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,2,4,4,4,2,4,4,2
51423624,Cropland,Agriculture (excluding fallow land and kitchen gardens),3,2,4,4,4,3,4,4,3
54481822,Cropland,Agriculture (excluding fallow land and kitchen gardens),4,4,4,4,4,4,4,1,2
51223738,Cropland,Agriculture (excluding fallow land and kitchen gardens),3,3,4,4,3,3,4,4,3
52063280,Cropland,Agriculture (excluding fallow land and kitchen gardens),4,1,4,4,2,3,4,3,1
51203750,Grassland,Forestry,4,4,4,4,4,4,4,4,3
54102076,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,1,4,4,3,4,4,3,2
51983328,Woodland,Forestry,4,2,4,4,1,4,4,1,1
51943354,Cropland,Agriculture (excluding fallow land and kitchen gardens),3,1,4,4,3,4,4,4,3
51963348,Cropland,Agriculture (excluding fallow land and kitchen gardens),3,1,4,4,3,4,4,3,1
53262604,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,4,1,4,4,3,4,4,2
51403654,Grassland,Agriculture (excluding fallow land and kitchen gardens),3,2,4,4,4,2,4,4,2
53862246,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,3,4,4,4,3,4,4,3
53882234,Shrubland,Semi-natural and natural areas not in use,1,3,4,4,4,3,4,4,2
53262618,Cropland,Agriculture (excluding fallow land and kitchen gardens),4,3,4,4,4,4,4,4,3
54182062,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,1,4,4,4,4,4,3,4
51383678,Grassland,Agriculture (excluding fallow land and kitchen gardens),2,2,1,4,4,3,4,4,2
54881614,Shrubland,Agriculture (excluding fallow land and kitchen gardens),2,3,3,4,4,4,4,2,3
51343702,Woodland,Forestry,4,4,4,4,3,4,4,4,1
51463642,Grassland,Fallow land,3,3,2,4,4,4,4,4,3
54282012,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,1,4,4,4,4,4,4,2
53102728,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,3,4,4,4,3,4,4,2
53982204,Grassland,Agriculture (excluding fallow land and kitchen gardens),3,2,4,4,4,2,4,4,2
54581828,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,2,2,4,4,4,4,1,2
52003356,Grassland,Agriculture (excluding fallow land and kitchen gardens),3,1,4,4,3,4,4,2,1
53302618,Woodland,Forestry,1,3,1,4,1,4,4,4,1
53882276,Grassland,Agriculture (excluding fallow land and kitchen gardens),1,4,4,4,4,4,4,4,2
51583590,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,2,4,4,4,3,4,4,3
53902268,Grassland,Semi-natural and natural areas not in use,2,4,4,4,4,4,4,4,2
54102148,Woodland,Forestry,3,1,4,4,4,3,4,4,1
54761732,Woodland,Forestry,4,4,4,4,4,4,4,4,3
51863446,Cropland,Agriculture (excluding fallow land and kitchen gardens),3,1,4,4,4,2,4,4,1
52043360,Grassland,Agriculture (excluding fallow land and kitchen gardens),4,1,4,4,2,4,4,4,2
54062198,Woodland,Forestry,4,4,1,4,4,4,4,4,1
51483666,Cropland,Agriculture (excluding fallow land and kitchen gardens),3,3,4,4,4,4,4,4,3
54781758,Woodland,Forestry,3,4,4,4,4,4,4,1,3
53282678,Grassland,Agriculture (excluding fallow land and kitchen gardens),3,4,2,4,3,4,4,4,2
54202132,Grassland,Agriculture (excluding fallow land and kitchen gardens),4,1,4,4,4,3,4,4,4
53762404,Grassland,Agriculture (excluding fallow land and kitchen gardens),3,4,3,4,4,3,4,4,2
51623610,Bareland,Agriculture (excluding fallow land and kitchen gardens),3,2,1,4,3,4,4,4,3
51943440,Woodland,Forestry,4,4,4,4,2,4,4,2,2
54222134,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,1,4,4,4,2,4,4,2
54162172,Grassland,Forestry,3,1,4,4,4,3,4,4,2
51523666,Cropland,Agriculture (excluding fallow land and kitchen gardens),3,3,4,4,4,4,4,4,2
53282696,Woodland,Forestry,4,4,3,4,2,4,4,4,1
52483152,Grassland,Agriculture (excluding fallow land and kitchen gardens),4,4,3,4,2,4,4,4,3
51223828,Woodland,Forestry,4,3,1,4,3,4,4,4,2
54162190,Woodland,Forestry,3,3,4,4,4,3,4,4,4
53162780,Artificial land,"Electricity, gas and thermal power distribution",4,3,2,4,4,3,4,4,3
52443184,Cropland,Agriculture (excluding fallow land and kitchen gardens),3,1,4,4,3,4,4,4,2
54761828,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,2,2,4,4,4,4,4,2
53902362,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,2,4,4,4,3,4,4,1
51523690,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,1,4,4,4,3,4,4,3
53462624,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,3,3,4,4,4,4,4,1
51943470,Cropland,Agriculture (excluding fallow land and kitchen gardens),3,1,4,4,1,4,4,4,2
53942344,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,2,1,4,4,3,4,4,1
54841792,Grassland,Fallow land,2,2,1,4,4,4,4,1,2
51603652,Woodland,Forestry,4,2,4,4,2,4,4,3,1
54761846,Woodland,Forestry,3,4,4,4,4,4,4,4,3
54022304,Grassland,Semi-natural and natural areas not in use,3,3,3,4,4,2,4,4,2
54841800,Bareland,Agriculture (excluding fallow land and kitchen gardens),1,1,3,4,4,4,4,3,2
53982330,Woodland,Forestry,3,4,4,4,4,4,4,4,2
52523166,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,1,4,4,4,4,4,3,3
54302142,Grassland,Agriculture (excluding fallow land and kitchen gardens),1,1,2,4,4,2,4,4,3
52523170,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,1,4,4,4,4,4,3,4
53462646,Woodland,Forestry,2,1,2,4,4,3,4,4,3
53742486,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,1,3,4,4,2,4,4,4
51663638,Woodland,Forestry,4,4,4,4,3,4,4,4,2
54581990,Grassland,Fallow land,1,1,3,4,4,3,4,3,2
54482052,Grassland,Fallow land,1,1,3,4,4,4,4,4,2
54462066,Grassland,"Electricity, gas and thermal power distribution",3,1,4,4,2,4,4,4,2
54921782,Shrubland,Semi-natural and natural areas not in use,1,3,1,4,4,4,4,4,4
54781870,Cropland,Agriculture (excluding fallow land and kitchen gardens),3,3,4,4,4,4,4,4,3
52043446,Woodland,Forestry,4,4,4,4,2,4,4,4,1
52003468,Grassland,Agriculture (excluding fallow land and kitchen gardens),4,3,4,4,4,4,4,4,4
54961762,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,2,4,4,4,3,4,4,2
54002350,Artificial land,"Electricity, gas and thermal power distribution",1,3,4,4,4,3,4,4,2
53362722,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,3,1,4,4,3,4,4,3
51663648,Cropland,Agriculture (excluding fallow land and kitchen gardens),3,3,3,4,4,3,4,4,2
54482070,Woodland,Semi-natural and natural areas not in use,2,1,2,4,3,4,4,4,1
51603688,Bareland,Agriculture (excluding fallow land and kitchen gardens),3,1,4,4,4,3,4,4,1
51523730,Cropland,Agriculture (excluding fallow land and kitchen gardens),3,4,4,4,4,3,4,4,3
51563710,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,2,4,4,4,3,4,4,4
51443772,Cropland,Agriculture (excluding fallow land and kitchen gardens),4,4,4,4,4,2,4,4,4
54562034,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,1,4,4,4,1,4,1,2
52643142,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,1,4,4,4,2,4,2,2
54961790,Grassland,Agriculture (excluding fallow land and kitchen gardens),1,2,4,4,4,3,4,1,2
52663138,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,1,4,4,4,2,4,3,4
51543736,Grassland,Agriculture (excluding fallow land and kitchen gardens),4,2,4,4,2,2,4,4,3
51403810,Cropland,Agriculture (excluding fallow land and kitchen gardens),3,3,4,4,4,4,4,4,4
54522082,Grassland,Fallow land,1,1,4,4,3,4,4,4,1
54122326,Woodland,Forestry,4,4,3,4,4,4,4,4,2
53422734,Grassland,Agriculture (excluding fallow land and kitchen gardens),3,4,2,4,4,4,4,4,1
51743642,Woodland,Semi-natural and natural areas not in use,3,3,2,4,4,3,4,3,3
54222278,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,2,4,4,4,3,4,4,3
51583734,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,2,2,4,3,2,4,4,3
54282252,Grassland,Agriculture (excluding fallow land and kitchen gardens),2,3,4,4,4,3,4,4,2
52443288,Cropland,Agriculture (excluding fallow land and kitchen gardens),4,2,4,4,4,3,4,4,1
54662028,Woodland,Forestry,1,2,2,4,3,4,4,4,1
54122350,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,2,4,4,4,3,4,4,3
52163440,Grassland,Agriculture (excluding fallow land and kitchen gardens),3,1,4,4,3,1,4,4,2
54062392,Cropland,Agriculture (excluding fallow land and kitchen gardens),3,3,4,4,4,3,4,4,2
51763654,Cropland,Agriculture (excluding fallow land and kitchen gardens),3,3,4,4,4,4,4,4,4
53522708,Grassland,Agriculture (excluding fallow land and kitchen gardens),2,3,1,4,4,3,4,4,1
53542700,Grassland,Agriculture (excluding fallow land and kitchen gardens),2,3,3,4,4,3,4,4,1
51483800,Cropland,Agriculture (excluding fallow land and kitchen gardens),3,3,4,4,3,3,4,4,2
51903592,Woodland,Forestry,4,3,4,4,2,4,4,4,1
54422204,Woodland,Forestry,4,3,3,4,4,4,4,4,1
52743154,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,2,3,4,4,3,4,4,3
54382232,Woodland,Forestry,3,2,2,4,3,4,4,4,2
54122394,Cropland,Agriculture (excluding fallow land and kitchen gardens),3,3,4,4,4,3,4,3,3
51703708,Woodland,Forestry,4,4,4,4,2,4,4,4,1
53442784,Cropland,Agriculture (excluding fallow land and kitchen gardens),4,3,2,4,4,3,4,4,3
55141798,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,2,1,4,4,4,4,3,2
54542164,Woodland,Forestry,4,3,3,4,4,3,4,4,2
54082440,Bareland,Agriculture (excluding fallow land and kitchen gardens),1,3,4,4,4,3,4,4,1
54042470,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,3,4,4,4,4,4,3,3
54402264,Grassland,Agriculture (excluding fallow land and kitchen gardens),3,3,4,4,4,3,4,4,1
51743714,Cropland,Agriculture (excluding fallow land and kitchen gardens),3,3,4,4,4,3,4,4,3
52263450,Cropland,Agriculture (excluding fallow land and kitchen gardens),3,2,4,4,4,4,4,2,2
51823686,Cropland,Agriculture (excluding fallow land and kitchen gardens),3,3,4,4,4,3,4,4,4
53622736,Grassland,Agriculture (excluding fallow land and kitchen gardens),3,4,1,4,4,4,4,4,1
53782648,Grassland,Agriculture (excluding fallow land and kitchen gardens),2,3,4,4,4,3,4,4,3
54502242,Woodland,Forestry,4,3,1,4,3,4,4,4,1
52323438,Cropland,Agriculture (excluding fallow land and kitchen gardens),3,1,4,4,4,3,4,3,2
52023594,Woodland,Forestry,4,4,4,4,4,4,4,4,1
54402308,Grassland,Agriculture (excluding fallow land and kitchen gardens),2,2,1,4,4,3,4,4,2
52803194,Grassland,Agriculture (excluding fallow land and kitchen gardens),3,3,1,4,1,4,4,4,4
54502256,Cropland,Agriculture (excluding fallow land and kitchen gardens),3,2,4,4,4,3,4,4,2
52783208,Cropland,Agriculture (excluding fallow land and kitchen gardens),4,1,2,4,1,4,4,4,1
51943644,Bareland,Agriculture (excluding fallow land and kitchen gardens),2,3,4,4,4,3,4,4,2
54662170,Woodland,Forestry,2,1,3,4,4,2,4,4,1
54782100,Grassland,Agriculture (excluding fallow land and kitchen gardens),3,3,1,4,4,4,4,1,3
51683776,Cropland,Agriculture (excluding fallow land and kitchen gardens),3,3,4,4,4,3,4,4,4
51184026,Woodland,Forestry,4,4,4,4,2,4,4,4,1
55321790,Woodland,Forestry,3,4,4,4,4,4,4,4,3
54422324,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,2,4,4,4,3,4,4,1
54282408,Bareland,Agriculture (excluding fallow land and kitchen gardens),1,2,3,4,4,4,4,4,3
54642202,Woodland,Forestry,3,2,2,4,3,4,4,4,1
54262422,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,3,4,4,4,4,4,4,4
